SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,4_3,11_24_39,24.25078,2,0,1,0,0.2445965,(20.71, 1.03, 8.78),CS+ Wall
0,4_3,11_24_39,24.26328,2,0,1,0,0.2571049,(20.75, 0.94, 8.78),CS+ Wall
0,4_3,11_24_39,24.27807,2,0,1,0,0.2718925,(20.90, 0.91, 8.78),CS+ Wall
0,4_3,11_24_39,24.29224,2,0,1,0,0.2860622,(20.91, 0.90, 8.78),CS+ Wall
0,4_3,11_24_39,24.30511,2,0,1,0,0.2989273,(20.86, 0.90, 8.78),CS+ Wall
0,4_3,11_24_39,24.31608,2,0,1,0,0.3098965,(20.85, 0.90, 8.78),CS+ Wall
0,4_3,11_24_39,24.3303,2,0,1,0,0.3241196,(20.85, 0.89, 8.78),CS+ Wall
0,4_3,11_24_39,24.3429,2,0,1,0,0.3367233,(20.84, 0.89, 8.78),CS+ Wall
0,4_3,11_24_39,24.35645,2,0,1,0,0.3502693,(20.86, 0.88, 8.78),CS+ Wall
0,4_3,11_24_39,24.36958,2,0,1,0,0.3633995,(20.86, 0.87, 8.78),CS+ Wall
0,4_3,11_24_39,24.38207,2,0,1,0,0.3758907,(20.87, 0.85, 8.78),CS+ Wall
0,4_3,11_24_39,24.39359,2,0,1,0,0.3874111,(20.89, 0.85, 8.78),CS+ Wall
0,4_3,11_24_39,24.40576,2,0,1,0,0.39958,(20.91, 0.84, 8.78),CS+ Wall
0,4_3,11_24_39,24.41844,2,0,1,0,0.412262,(20.93, 0.83, 8.78),CS+ Wall
0,4_3,11_24_39,24.43154,2,0,1,0,0.4253616,(20.95, 0.82, 8.78),CS+ Wall
0,4_3,11_24_39,24.44598,2,0,1,0,0.4397984,(20.95, 0.80, 8.78),CS+ Wall
0,4_3,11_24_39,24.45749,2,0,1,0,0.4513073,(20.95, 0.80, 8.78),CS+ Wall
0,4_3,11_24_39,24.47134,2,0,1,0,0.4651642,(20.96, 0.81, 8.78),CS+ Wall
0,4_3,11_24_39,24.48363,2,0,1,0,0.4774494,(20.95, 0.82, 8.78),CS+ Wall
0,4_3,11_24_39,24.49651,2,0,1,0,0.4903336,(20.94, 1.29, 8.78),CS+ Wall
0,4_3,11_24_39,24.50848,2,0,1,0,0.5023003,(21.00, 1.53, 8.78),CS+ Wall
0,4_3,11_24_39,24.52247,2,0,1,0,0.5162945,(21.30, 2.36, 8.78),CS+ Wall
0,4_3,11_24_39,24.53448,2,0,1,0,0.5283012,(21.35, 2.62, 8.78),CS+ Wall
0,4_3,11_24_39,24.54585,2,0,1,0,0.5396729,(21.22, 2.60, 8.78),CS+ Wall
0,4_3,11_24_39,24.55836,2,0,1,0,0.5521755,(21.19, 2.58, 8.78),CS+ Wall
0,4_3,11_24_39,24.57097,2,0,1,0,0.5647907,(21.24, 2.55, 8.78),CS+ Wall
0,4_3,11_24_39,24.58349,2,0,1,0,0.5773125,(21.33, 2.42, 8.78),CS+ Wall
0,4_3,11_24_39,24.5952,2,0,1,0,0.589016,(21.39, 2.47, 8.78),CS+ Wall
0,4_3,11_24_39,24.61397,2,0,1,0,0.60779,(21.20, 2.53, 8.78),CS+ Wall
0,4_3,11_24_39,24.63085,2,0,1,0,0.6246681,(21.17, 2.53, 8.78),CS+ Wall
0,4_3,11_24_39,24.64254,2,0,1,0,0.6363621,(21.18, 2.53, 8.78),CS+ Wall
0,4_3,11_24_39,24.65465,2,0,1,0,0.6484737,(21.17, 2.52, 8.78),CS+ Wall
0,4_3,11_24_39,24.66661,2,0,1,0,0.6604328,(21.19, 2.51, 8.78),CS+ Wall
0,4_3,11_24_39,24.67938,2,0,1,0,0.6732006,(21.26, 2.48, 8.78),CS+ Wall
0,4_3,11_24_39,24.69534,2,0,1,0,0.6891556,(21.29, 2.46, 8.78),CS+ Wall
0,4_3,11_24_39,24.70851,2,0,1,0,0.7023335,(21.29, 2.45, 8.78),CS+ Wall
0,4_3,11_24_39,24.72087,2,0,1,0,0.7146931,(21.33, 2.43, 8.78),CS+ Wall
0,4_3,11_24_39,24.73338,2,0,1,0,0.7271996,(21.35, 2.41, 8.78),CS+ Wall
0,4_3,11_24_39,24.74508,2,0,1,0,0.7388954,(21.37, 2.38, 8.78),CS+ Wall
0,4_3,11_24_39,24.7574,2,0,1,0,0.7512226,(21.37, 2.38, 8.78),CS+ Wall
0,4_3,11_24_39,24.77143,2,0,1,0,0.7652473,(21.33, 2.38, 8.78),CS+ Wall
0,4_3,11_24_39,24.78377,2,0,1,0,0.777586,(21.32, 2.40, 8.78),CS+ Wall
0,4_3,11_24_39,24.79516,2,0,1,0,0.7889824,(21.29, 2.40, 8.78),CS+ Wall
0,4_3,11_24_39,24.80799,2,0,1,0,0.8018074,(21.61, 2.45, 8.78),CS+ Wall
0,4_3,11_24_39,24.82125,2,0,1,0,0.8150654,(22.53, 2.83, 8.78),CS+ Wall
0,4_3,11_24_39,24.83489,2,0,1,0,0.8287106,(22.85, 2.94, 8.78),CS+ Wall
0,4_3,11_24_39,24.84936,2,0,1,0,0.8431835,(23.32, 3.21, 8.78),CS+ Wall
0,4_3,11_24_39,24.86183,2,0,1,0,0.855648,(23.60, 3.25, 8.78),CS+ Wall
0,4_3,11_24_39,24.87491,2,0,1,0,0.8687305,(23.52, 3.29, 8.78),CS+ Wall
0,4_3,11_24_39,24.88842,2,0,1,0,0.8822403,(23.51, 3.25, 8.78),CS+ Wall
0,4_3,11_24_39,24.9011,2,0,1,0,0.8949242,(23.47, 3.22, 8.78),CS+ Wall
0,4_3,11_24_39,24.91414,2,0,1,0,0.9079571,(23.46, 3.20, 8.78),CS+ Wall
0,4_3,11_24_39,24.92789,2,0,1,0,0.9217091,(23.50, 3.20, 8.78),CS+ Wall
0,4_3,11_24_39,24.93972,2,0,1,0,0.9335442,(23.50, 3.19, 8.78),CS+ Wall
0,4_3,11_24_39,24.95134,2,0,1,0,0.9451637,(23.51, 3.17, 8.78),CS+ Wall
0,4_3,11_24_39,24.96366,2,0,1,0,0.9574833,(23.53, 3.17, 8.78),CS+ Wall
0,4_3,11_24_39,24.97577,2,0,1,0,0.969595,(23.55, 3.17, 8.78),CS+ Wall
0,4_3,11_24_39,24.9878,2,0,1,0,0.9816189,(23.58, 3.18, 8.78),CS+ Wall
0,4_3,11_24_40,25.00191,2,0,1,0,0.9957294,(23.57, 3.17, 8.78),CS+ Wall
0,4_3,11_24_40,25.01523,2,0,1,0,1.009047,(23.61, 3.14, 8.78),CS+ Wall
0,4_3,11_24_40,25.02741,2,0,1,0,1.021229,(23.55, 3.13, 8.78),CS+ Wall
0,4_3,11_24_40,25.04019,2,0,1,0,1.034008,(23.55, 3.13, 8.78),CS+ Wall
0,4_3,11_24_40,25.05234,2,0,1,0,1.046158,(23.56, 3.11, 8.78),CS+ Wall
0,4_3,11_24_40,25.06504,2,0,1,0,1.058865,(23.58, 3.12, 8.78),CS+ Wall
0,4_3,11_24_40,25.07923,2,0,1,0,1.07305,(23.57, 3.12, 8.78),CS+ Wall
0,4_3,11_24_40,25.09166,2,0,1,0,1.085482,(23.60, 3.11, 8.78),CS+ Wall
0,4_3,11_24_40,25.10373,2,0,1,0,1.097555,(23.63, 3.08, 8.78),CS+ Wall
0,4_3,11_24_40,25.11659,2,0,1,0,1.110409,(23.63, 3.09, 8.78),CS+ Wall
0,4_3,11_24_40,25.12846,2,0,1,0,1.122276,(23.64, 3.09, 8.78),CS+ Wall
0,4_3,11_24_40,25.14185,2,0,1,0,1.135668,(23.66, 3.10, 8.78),CS+ Wall
0,4_3,11_24_40,25.15493,2,0,1,0,1.148754,(23.65, 3.10, 8.78),CS+ Wall
0,4_3,11_24_40,25.16962,2,0,1,0,1.163441,(23.66, 3.12, 8.78),CS+ Wall
0,4_3,11_24_40,25.18167,2,0,1,0,1.175489,(23.73, 3.15, 8.78),CS+ Wall
0,4_3,11_24_40,25.19348,2,0,1,0,1.187302,(23.72, 3.18, 8.78),CS+ Wall
0,4_3,11_24_40,25.2063,2,0,1,0,1.200117,(23.76, 3.17, 8.78),CS+ Wall
0,4_3,11_24_40,25.21939,2,0,1,0,1.213211,(23.63, 3.15, 8.78),CS+ Wall
0,4_3,11_24_40,25.23163,2,0,1,0,1.225447,(23.80, 3.06, 8.78),CS+ Wall
0,4_3,11_24_40,25.25064,2,0,1,0,1.244463,(24.88, 2.50, 8.78),CS+ Wall
0,4_3,11_24_40,25.26634,2,0,1,0,1.260164,(26.17, 1.93, 8.78),CS+ Wall
0,4_3,11_24_40,25.27753,2,0,1,0,1.271347,(26.65, 1.51, 8.78),CS+ Wall
0,4_3,11_24_40,25.28883,2,0,1,0,1.282654,(27.00, 0.99, 8.78),CS+ Wall
0,4_3,11_24_40,25.30072,2,0,1,0,1.294544,(26.97, 1.02, 8.78),CS+ Wall
0,4_3,11_24_40,25.31281,2,0,1,0,1.306625,(26.87, 1.20, 8.78),CS+ Wall
0,4_3,11_24_40,25.32785,2,0,1,0,1.321674,(26.85, 1.11, 8.78),CS+ Wall
0,4_3,11_24_40,25.33975,2,0,1,0,1.333574,(26.87, 1.05, 8.78),CS+ Wall
0,4_3,11_24_40,25.35297,2,0,1,0,1.346786,(26.82, 1.09, 8.78),CS+ Wall
0,4_3,11_24_40,25.36429,2,0,1,0,1.358114,(26.88, 1.10, 8.78),CS+ Wall
0,4_3,11_24_40,25.37651,2,0,1,0,1.370327,(26.84, 1.12, 8.78),CS+ Wall
0,4_3,11_24_40,25.38969,2,0,1,0,1.383514,(26.64, 1.31, 8.78),CS+ Wall
0,4_3,11_24_40,25.40341,2,0,1,0,1.397234,(26.69, 1.20, 8.78),CS+ Wall
0,4_3,11_24_40,25.41525,2,0,1,0,1.409073,(26.81, 1.23, 8.78),CS+ Wall
0,4_3,11_24_40,25.42721,2,0,1,0,1.421032,(26.65, 1.24, 8.78),CS+ Wall
0,4_3,11_24_40,25.43923,2,0,1,0,1.433052,(26.74, 1.25, 8.78),CS+ Wall
0,4_3,11_24_40,25.45127,2,0,1,0,1.445093,(26.79, 1.28, 8.78),CS+ Wall
0,4_3,11_24_40,25.46345,2,0,1,0,1.457272,(26.78, 1.15, 8.78),CS+ Wall
0,4_3,11_24_40,25.47831,2,0,1,0,1.472134,(26.72, 1.09, 8.78),CS+ Wall
0,4_3,11_24_40,25.49045,2,0,1,0,1.484274,(26.82, 1.08, 8.78),CS+ Wall
0,4_3,11_24_40,25.50314,2,0,1,0,1.496962,(27.15, 1.07, 8.78),CS+ Wall
0,4_3,11_24_40,25.51512,2,0,1,0,1.50894,(27.10, 1.04, 8.78),CS+ Wall
0,4_3,11_24_40,25.52791,2,0,1,0,1.52173,(26.98, 1.10, 8.78),CS+ Wall
0,4_3,11_24_40,25.53976,2,0,1,0,1.533577,(27.01, 1.06, 8.78),CS+ Wall
0,4_3,11_24_40,25.55479,2,0,1,0,1.548613,(27.17, 1.13, 8.78),CS+ Wall
0,4_3,11_24_40,25.56839,2,0,1,0,1.562212,(27.91, 1.09, 8.78),CS+ Wall
0,4_3,11_24_40,25.95548,2,0,1,0,1.949301,(27.89, 0.92, 8.78),CS+ Wall
0,4_3,11_24_40,25.96861,2,0,1,0,1.962431,(27.92, 1.04, 8.78),CS+ Wall
0,4_3,11_24_40,25.98104,2,0,1,0,1.974861,(27.90, 1.02, 8.78),CS+ Wall
0,4_3,11_24_40,25.99651,2,0,1,0,1.990332,(28.00, 1.04, 8.78),CS+ Wall
0,4_3,11_24_41,26.00884,2,0,1,0,2.002665,(27.97, 1.01, 8.78),CS+ Wall
0,4_3,11_24_41,26.02169,2,0,1,0,2.015507,(27.95, 0.99, 8.78),CS+ Wall
0,4_3,11_24_41,26.03427,2,0,1,0,2.028093,(27.98, 0.92, 8.78),CS+ Wall
0,4_3,11_24_41,26.04987,2,0,1,0,2.043686,(27.90, 1.06, 8.78),CS+ Wall
0,4_3,11_24_41,26.06241,2,0,1,0,2.056231,(27.80, 0.97, 8.78),CS+ Wall
0,4_3,11_24_41,26.07676,2,0,1,0,2.070583,(27.80, 0.95, 8.78),CS+ Wall
0,4_3,11_24_41,26.08878,2,0,1,0,2.082596,(27.95, 0.88, 8.78),CS+ Wall
0,4_3,11_24_41,26.1005,2,0,1,0,2.094318,(27.94, 0.84, 8.78),CS+ Wall
0,4_3,11_24_41,26.11251,2,0,1,0,2.106335,(27.26, 1.35, 8.78),CS+ Wall
0,4_3,11_24_41,26.20959,2,0,1,0,2.203405,(23.44, 2.51, 8.78),CS+ Wall
0,4_3,11_24_41,26.22241,2,0,1,0,2.216234,(22.92, 2.68, 8.78),CS+ Wall
0,4_3,11_24_41,26.23595,2,0,1,0,2.229769,(22.51, 2.68, 8.78),CS+ Wall
0,4_3,11_24_41,26.24749,2,0,1,0,2.241314,(22.37, 2.67, 8.78),CS+ Wall
0,4_3,11_24_41,26.25979,2,0,1,0,2.253611,(22.43, 2.64, 8.78),CS+ Wall
0,4_3,11_24_41,26.2717,2,0,1,0,2.265522,(22.53, 2.73, 8.78),CS+ Wall
0,4_3,11_24_41,26.28378,2,0,1,0,2.277597,(22.55, 2.67, 8.78),CS+ Wall
0,4_3,11_24_41,26.29582,2,0,1,0,2.289644,(22.75, 2.60, 8.78),CS+ Wall
0,4_3,11_24_41,26.31405,2,0,1,0,2.307875,(22.79, 2.56, 8.78),CS+ Wall
0,4_3,11_24_41,26.33033,2,0,1,0,2.324148,(22.91, 2.54, 8.78),CS+ Wall
0,4_3,11_24_41,26.34297,2,0,1,0,2.336792,(22.75, 2.43, 8.78),CS+ Wall
0,4_3,11_24_41,26.35666,2,0,1,0,2.350483,(22.81, 2.46, 8.78),CS+ Wall
0,4_3,11_24_41,26.37052,2,0,1,0,2.364336,(22.70, 2.26, 8.78),CS+ Wall
0,4_3,11_24_41,26.382,2,0,1,0,2.375816,(22.77, 2.22, 8.78),CS+ Wall
0,4_3,11_24_41,26.39692,2,0,1,0,2.390739,(22.54, 2.63, 8.78),CS+ Wall
0,4_3,11_24_41,26.40939,2,0,1,0,2.40321,(22.63, 2.68, 8.78),CS+ Wall
0,4_3,11_24_41,26.42255,2,0,1,0,2.416372,(22.63, 2.68, 8.78),CS+ Wall
0,4_3,11_24_41,26.43589,2,0,1,0,2.429712,(22.60, 2.53, 8.78),CS+ Wall
0,4_3,11_24_41,26.44716,2,0,1,0,2.440979,(22.66, 2.57, 8.78),CS+ Wall
0,4_3,11_24_41,26.46012,2,0,1,0,2.453941,(22.74, 2.58, 8.78),CS+ Wall
0,4_3,11_24_41,26.47583,2,0,1,0,2.469652,(22.80, 2.58, 8.78),CS+ Wall
0,4_3,11_24_41,26.48765,2,0,1,0,2.481474,(22.98, 2.33, 8.78),CS+ Wall
0,4_3,11_24_41,26.49909,2,0,1,0,2.492907,(22.98, 2.29, 8.78),CS+ Wall
0,4_3,11_24_41,26.51087,2,0,1,0,2.504692,(23.01, 2.32, 8.78),CS+ Wall
0,4_3,11_24_41,26.5229,2,0,1,0,2.51672,(22.97, 2.38, 8.78),CS+ Wall
0,4_3,11_24_41,26.53467,2,0,1,0,2.528488,(22.89, 2.44, 8.78),CS+ Wall
0,4_3,11_24_41,26.54861,2,0,1,0,2.542433,(22.95, 2.46, 8.78),CS+ Wall
0,4_3,11_24_41,26.56091,2,0,1,0,2.554729,(22.92, 2.44, 8.78),CS+ Wall
0,4_3,11_24_41,26.57402,2,0,1,0,2.567844,(22.97, 2.48, 8.78),CS+ Wall
0,4_3,11_24_41,26.58654,2,0,1,0,2.580359,(23.01, 2.48, 8.78),CS+ Wall
0,4_3,11_24_41,26.59978,2,0,1,0,2.593603,(22.95, 2.49, 8.78),CS+ Wall
0,4_3,11_24_41,26.61111,2,0,1,0,2.604933,(23.00, 2.42, 8.78),CS+ Wall
0,4_3,11_24_41,26.62502,2,0,1,0,2.618837,(22.98, 2.41, 8.78),CS+ Wall
0,4_3,11_24_41,26.63667,2,0,1,0,2.630495,(23.00, 2.36, 8.78),CS+ Wall
0,4_3,11_24_41,26.6499,2,0,1,0,2.643717,(22.90, 2.48, 8.78),CS+ Wall
0,4_3,11_24_41,26.6613,2,0,1,0,2.655125,(21.99, 2.97, 8.78),CS+ Wall
0,4_3,11_24_41,26.67337,2,0,1,0,2.667192,(21.49, 3.17, 8.78),CS+ Wall
0,4_3,11_24_41,26.68556,2,0,1,0,2.679379,(21.03, 3.57, 8.78),CS+ Wall
0,4_3,11_24_41,26.7039,2,0,1,0,2.697723,(21.12, 3.56, 8.78),CS+ Wall
0,4_3,11_24_41,26.72014,2,0,1,0,2.713957,(21.21, 3.52, 8.78),CS+ Wall
0,4_3,11_24_41,26.73266,2,0,1,0,2.72648,(21.12, 3.57, 8.78),CS+ Wall
0,4_3,11_24_41,26.74438,2,0,1,0,2.738195,(21.21, 3.53, 8.78),CS+ Wall
0,4_3,11_24_41,26.75753,2,0,1,0,2.751354,(21.10, 3.54, 8.78),CS+ Wall
0,4_3,11_24_41,26.77011,2,0,1,0,2.763931,(21.05, 3.59, 8.78),CS+ Wall
0,4_3,11_24_41,26.78597,2,0,1,0,2.779787,(21.07, 3.57, 8.78),CS+ Wall
0,4_3,11_24_41,26.79772,2,0,1,0,2.791536,(21.09, 3.60, 8.78),CS+ Wall
0,4_3,11_24_41,26.80939,2,0,1,0,2.803209,(21.07, 3.63, 8.78),CS+ Wall
0,4_3,11_24_41,26.82168,2,0,1,0,2.815502,(21.11, 3.61, 8.78),CS+ Wall
0,4_3,11_24_41,26.83445,2,0,1,0,2.828268,(21.13, 3.58, 8.78),CS+ Wall
0,4_3,11_24_41,26.8471,2,0,1,0,2.840923,(21.08, 3.60, 8.78),CS+ Wall
0,4_3,11_24_41,26.86187,2,0,1,0,2.85569,(21.08, 3.60, 8.78),CS+ Wall
0,4_3,11_24_41,26.87443,2,0,1,0,2.86825,(21.07, 3.61, 8.78),CS+ Wall
0,4_3,11_24_41,26.88645,2,0,1,0,2.880272,(21.09, 3.61, 8.78),CS+ Wall
0,4_3,11_24_41,26.89987,2,0,1,0,2.89369,(21.10, 3.61, 8.78),CS+ Wall
0,4_3,11_24_41,26.91352,2,0,1,0,2.907345,(21.13, 3.59, 8.78),CS+ Wall
0,4_3,11_24_41,26.92527,2,0,1,0,2.919094,(21.11, 3.60, 8.78),CS+ Wall
0,4_3,11_24_41,26.93925,2,0,1,0,2.933073,(21.16, 3.58, 8.78),CS+ Wall
0,4_3,11_24_41,26.95176,2,0,1,0,2.945576,(21.16, 3.57, 8.78),CS+ Wall
0,4_3,11_24_41,26.96355,2,0,1,0,2.957375,(21.18, 3.54, 8.78),CS+ Wall
0,4_3,11_24_41,26.97717,2,0,1,0,2.970989,(21.18, 3.56, 8.78),CS+ Wall
0,4_3,11_24_41,26.98833,2,0,1,0,2.982149,(21.21, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.00055,2,0,1,0,2.994368,(21.21, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.01437,2,0,1,0,3.008192,(21.21, 3.55, 8.78),CS+ Wall
0,4_3,11_24_42,27.0268,2,0,1,0,3.020617,(21.20, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.03946,2,0,1,0,3.033285,(21.21, 3.55, 8.78),CS+ Wall
0,4_3,11_24_42,27.05161,2,0,1,0,3.045433,(21.21, 3.54, 8.78),CS+ Wall
0,4_3,11_24_42,27.06332,2,0,1,0,3.057138,(21.21, 3.53, 8.78),CS+ Wall
0,4_3,11_24_42,27.07567,2,0,1,0,3.069494,(21.21, 3.51, 8.78),CS+ Wall
0,4_3,11_24_42,27.094,2,0,1,0,3.087818,(21.22, 3.53, 8.78),CS+ Wall
0,4_3,11_24_42,27.11072,2,0,1,0,3.104542,(21.18, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.12189,2,0,1,0,3.115705,(21.20, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.13448,2,0,1,0,3.128302,(21.17, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.14648,2,0,1,0,3.140303,(21.18, 3.55, 8.78),CS+ Wall
0,4_3,11_24_42,27.15837,2,0,1,0,3.152187,(21.16, 3.55, 8.78),CS+ Wall
0,4_3,11_24_42,27.17207,2,0,1,0,3.165892,(21.13, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.18686,2,0,1,0,3.180676,(21.14, 3.58, 8.78),CS+ Wall
0,4_3,11_24_42,27.19845,2,0,1,0,3.192272,(21.16, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.21092,2,0,1,0,3.204737,(21.14, 3.58, 8.78),CS+ Wall
0,4_3,11_24_42,27.22239,2,0,1,0,3.216206,(21.13, 3.58, 8.78),CS+ Wall
0,4_3,11_24_42,27.23452,2,0,1,0,3.228338,(21.14, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.24866,2,0,1,0,3.242477,(21.05, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.26138,2,0,1,0,3.255199,(21.16, 3.33, 8.78),CS+ Wall
0,4_3,11_24_42,27.27333,2,0,1,0,3.267155,(21.14, 3.11, 8.78),CS+ Wall
0,4_3,11_24_42,27.28535,2,0,1,0,3.279169,(21.28, 2.96, 8.78),CS+ Wall
0,4_3,11_24_42,27.33664,2,0,1,0,3.330463,(21.40, 3.50, 8.78),CS+ Wall
0,4_3,11_24_42,27.34869,2,0,1,0,3.342512,(21.48, 3.44, 8.78),CS+ Wall
0,4_3,11_24_42,27.36024,2,0,1,0,3.354065,(21.42, 3.47, 8.78),CS+ Wall
0,4_3,11_24_42,27.37341,2,0,1,0,3.367226,(21.50, 3.47, 8.78),CS+ Wall
0,4_3,11_24_42,27.38634,2,0,1,0,3.380156,(21.30, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.40147,2,0,1,0,3.395288,(21.35, 3.64, 8.78),CS+ Wall
0,4_3,11_24_42,27.41409,2,0,1,0,3.407911,(21.31, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.42729,2,0,1,0,3.421106,(21.31, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.4395,2,0,1,0,3.433323,(21.31, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.45098,2,0,1,0,3.444799,(21.31, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.46353,2,0,1,0,3.457354,(21.33, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.47755,2,0,1,0,3.471367,(21.34, 3.64, 8.78),CS+ Wall
0,4_3,11_24_42,27.4896,2,0,1,0,3.483421,(21.35, 3.64, 8.78),CS+ Wall
0,4_3,11_24_42,27.50164,2,0,1,0,3.495461,(21.35, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.51314,2,0,1,0,3.506964,(21.33, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.52666,2,0,1,0,3.520485,(21.34, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.53855,2,0,1,0,3.532373,(21.30, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.55379,2,0,1,0,3.547613,(21.31, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.56644,2,0,1,0,3.560261,(21.32, 3.55, 8.78),CS+ Wall
0,4_3,11_24_42,27.57989,2,0,1,0,3.573706,(21.33, 3.53, 8.78),CS+ Wall
0,4_3,11_24_42,27.59189,2,0,1,0,3.585709,(21.35, 3.52, 8.78),CS+ Wall
0,4_3,11_24_42,27.60358,2,0,1,0,3.597399,(21.35, 3.52, 8.78),CS+ Wall
0,4_3,11_24_42,27.61538,2,0,1,0,3.609198,(21.36, 3.54, 8.78),CS+ Wall
0,4_3,11_24_42,27.63375,2,0,1,0,3.627569,(21.35, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.64935,2,0,1,0,3.643166,(21.41, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.66152,2,0,1,0,3.655342,(21.38, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.67498,2,0,1,0,3.6688,(21.40, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.6884,2,0,1,0,3.682217,(21.39, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.70033,2,0,1,0,3.694151,(21.39, 3.61, 8.78),CS+ Wall
0,4_3,11_24_42,27.71466,2,0,1,0,3.708485,(21.38, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.72654,2,0,1,0,3.720356,(21.37, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.73818,2,0,1,0,3.731997,(21.37, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.75107,2,0,1,0,3.744886,(21.38, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.76338,2,0,1,0,3.7572,(21.38, 3.62, 8.78),CS+ Wall
0,4_3,11_24_42,27.77733,2,0,1,0,3.771154,(21.38, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.78866,2,0,1,0,3.782484,(21.38, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.80155,2,0,1,0,3.79537,(21.36, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.81462,2,0,1,0,3.808443,(21.41, 3.63, 8.78),CS+ Wall
0,4_3,11_24_42,27.82804,2,0,1,0,3.821859,(21.40, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.83939,2,0,1,0,3.833214,(21.40, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.85395,2,0,1,0,3.847769,(21.41, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.86552,2,0,1,0,3.859341,(21.41, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.87741,2,0,1,0,3.871229,(21.39, 3.58, 8.78),CS+ Wall
0,4_3,11_24_42,27.88865,2,0,1,0,3.882475,(21.39, 3.57, 8.78),CS+ Wall
0,4_3,11_24_42,27.9002,2,0,1,0,3.894024,(21.39, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.91543,2,0,1,0,3.909248,(21.38, 3.56, 8.78),CS+ Wall
0,4_3,11_24_42,27.92816,2,0,1,0,3.921982,(21.38, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.94081,2,0,1,0,3.934631,(21.38, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.95185,2,0,1,0,3.945675,(21.38, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.96332,2,0,1,0,3.95714,(21.37, 3.60, 8.78),CS+ Wall
0,4_3,11_24_42,27.97593,2,0,1,0,3.969748,(21.37, 3.59, 8.78),CS+ Wall
0,4_3,11_24_42,27.98991,2,0,1,0,3.983728,(21.37, 3.59, 8.78),CS+ Wall
0,4_3,11_24_43,28.00281,2,0,1,0,3.996634,(21.37, 3.58, 8.78),CS+ Wall
0,4_3,11_24_43,28.01504,2,0,1,0,4.008856,(21.37, 3.58, 8.78),CS+ Wall
0,4_3,11_24_43,28.02774,2,0,1,0,4.021564,(21.37, 3.58, 8.78),CS+ Wall
0,4_3,11_24_43,28.04111,2,0,1,0,4.034925,(21.37, 3.58, 8.78),CS+ Wall
0,4_3,11_24_43,28.05243,2,0,1,0,4.046251,(21.36, 3.58, 8.78),CS+ Wall
0,4_3,11_24_43,28.07047,2,0,1,0,4.064285,(21.35, 3.59, 8.78),CS+ Wall
0,4_3,11_24_43,28.08611,2,0,1,0,4.079929,(21.34, 3.60, 8.78),CS+ Wall
0,4_3,11_24_43,28.09785,2,0,1,0,4.091671,(21.33, 3.60, 8.78),CS+ Wall
0,4_3,11_24_43,28.10982,2,0,1,0,4.103636,(21.33, 3.61, 8.78),CS+ Wall
